2026-02-17 14:40:10.913 | INFO     | __main__:run_news_producer:161 - 📰 TCS.NS          Sentiment: positive   Score: +0.41 | UK Deputy PM leads high-powered delegation to Indi...
2026-02-17 14:40:10.916 | INFO     | __main__:run_news_producer:161 - 📰 TCS.NS          Sentiment: negative   Score: -0.24 | L&T Power sells 1,400 MW Nabha plant to Torrent fo...
2026-02-17 14:40:10.918 | INFO     | __main__:run_news_producer:161 - 📰 TCS.NS          Sentiment: positive   Score: +0.78 | AMD and TCS to bring state-of-the-art ‘Helios’ rac...
2026-02-17 14:40:13.340 | INFO     | __main__:run_news_producer:161 - 📰 INFY.NS         Sentiment: positive   Score: +0.75 | Sensex, Nifty edge up after choppy start; Power Gr...
2026-02-17 14:40:13.343 | INFO     | __main__:run_news_producer:161 - 📰 INFY.NS         Sentiment: positive   Score: +0.74 | Indian stocks poised for better CY26; Nifty earnin...
2026-02-17 14:40:13.347 | INFO     | __main__:run_news_producer:161 - 📰 INFY.NS         Sentiment: positive   Score: +0.41 | UK Deputy PM leads high-powered delegation to Indi...
2026-02-17 14:40:13.351 | INFO     | __main__:run_news_producer:161 - 📰 INFY.NS         Sentiment: positive   Score: +0.34 | TestMu AI (formerly LambdaTest) Unveils 2025 Partn...
2026-02-17 14:40:13.356 | INFO     | __main__:run_news_producer:161 - 📰 INFY.NS         Sentiment: neutral    Score: +0.00 | Stay calm, learn AI tools to keep job safe: Tech l...
2026-02-17 14:40:15.802 | INFO     | __main__:run_news_producer:161 - 📰 WIPRO.NS        Sentiment: positive   Score: +0.75 | Sensex, Nifty edge up after choppy start; Power Gr...
2026-02-17 14:40:15.805 | INFO     | __main__:run_news_producer:161 - 📰 WIPRO.NS        Sentiment: positive   Score: +0.41 | UK Deputy PM leads high-powered delegation to Indi...
2026-02-17 14:40:15.811 | INFO     | __main__:run_news_producer:161 - 📰 WIPRO.NS        Sentiment: positive   Score: +0.34 | TestMu AI (formerly LambdaTest) Unveils 2025 Partn...
2026-02-17 14:40:15.816 | INFO     | __main__:run_news_producer:161 - 📰 WIPRO.NS        Sentiment: positive   Score: +0.16 | Delhi summit 'important moment' to unlock full ben...
2026-02-17 14:40:15.820 | INFO     | __main__:run_news_producer:161 - 📰 WIPRO.NS        Sentiment: positive   Score: +0.36 | Delhi summit ‘important moment' to unlock full ben...
2026-02-17 14:40:18.571 | INFO     | __main__:run_news_producer:161 - 📰 TECHM.NS        Sentiment: positive   Score: +0.75 | Sensex, Nifty edge up after choppy start; Power Gr...
2026-02-17 14:40:18.576 | INFO     | __main__:run_news_producer:161 - 📰 TECHM.NS        Sentiment: neutral    Score: +0.00 | Markets open lower amid mixed global cues; turn vo...
2026-02-17 14:40:18.580 | INFO     | __main__:run_news_producer:161 - 📰 TECHM.NS        Sentiment: negative   Score: -0.22 | India-Russia technology hub announces its CEO ahea...
2026-02-17 14:40:18.583 | INFO     | __main__:run_news_producer:161 - 📰 TECHM.NS        Sentiment: positive   Score: +0.19 | How to trade Nifty, IT and defence stocks this wee...
2026-02-17 14:40:18.587 | INFO     | __main__:run_news_producer:161 - 📰 TECHM.NS        Sentiment: positive   Score: +0.19 | Private banks up the ante on campus hiring in hunt...
2026-02-17 14:40:21.008 | INFO     | __main__:run_news_producer:161 - 📰 HDFCBANK.NS     Sentiment: neutral    Score: +0.00 | Banks’ ₹25,000-crore insurance gravy train faces R...
2026-02-17 14:40:21.012 | INFO     | __main__:run_news_producer:161 - 📰 HDFCBANK.NS     Sentiment: positive   Score: +0.75 | Sensex, Nifty edge up after choppy start; Power Gr...
2026-02-17 14:40:21.017 | INFO     | __main__:run_news_producer:161 - 📰 HDFCBANK.NS     Sentiment: neutral    Score: +0.00 | Sensex spurts 317 pts; realty shares outperforms...
2026-02-17 14:40:21.022 | INFO     | __main__:run_news_producer:161 - 📰 HDFCBANK.NS     Sentiment: positive   Score: +0.74 | Indian stocks poised for better CY26; Nifty earnin...
2026-02-17 14:40:21.024 | INFO     | __main__:run_news_producer:161 - 📰 HDFCBANK.NS     Sentiment: neutral    Score: +0.00 | Beyond FDs: How to build a diversified fixed-incom...
